name,author,booklink,avg_rating,num_ratings
দেশে বিদেশে,Syed Mujtaba Ali,/book/show/6422836,4.57,1557
চাচা কাহিনী,Syed Mujtaba Ali,/book/show/15778722,4.51,726
শব্‌নম্‌,Syed Mujtaba Ali,/book/show/15853577,4.03,712
পঞ্চতন্ত্র,Syed Mujtaba Ali,/book/show/17055403,4.44,360
জলে ডাঙায়,Syed Mujtaba Ali,/book/show/17840706,4.46,235
শ্রেষ্ঠ রম্য রচনা,Syed Mujtaba Ali,/book/show/17880034,4.42,171
অবিশ্বাস্য,Syed Mujtaba Ali,/book/show/17056146,3.95,132
শ্রেষ্ঠ গল্প,Syed Mujtaba Ali,/book/show/17557147,4.35,105
রচনাবলী – ১,Syed Mujtaba Ali,/book/show/16125289,4.67,94
হিটলার,Syed Mujtaba Ali,/book/show/18656905,4.17,103
সেরা রম্যরচনা,Syed Mujtaba Ali,/book/show/24763975,4.35,85
টুনি মেম,Syed Mujtaba Ali,/book/show/18111837,3.96,81
চতুরঙ্গ,Syed Mujtaba Ali,/book/show/21893326,4.15,75
ময়ূরকন্ঠী,Syed Mujtaba Ali,/book/show/18244170,4.0,74
ধূপছায়া,Syed Mujtaba Ali,/book/show/24942234,4.2,70
শহর ইয়ার,Syed Mujtaba Ali,/book/show/15989406,3.73,77
মুসাফির,Syed Mujtaba Ali,/book/show/18468668,3.89,66
ভবঘুরে ও অন্যান্য,Syed Mujtaba Ali,/book/show/18003193,4.32,47
দ্বন্দ্ব মধুর,Syed Mujtaba Ali,/book/show/24942187,4.21,47
রচনাবলী – ২,Syed Mujtaba Ali,/book/show/16125292,4.51,41
প্রেম,Syed Mujtaba Ali,/book/show/24942174,3.88,41
সৈয়দ মুজতবা আলীর শ্রেষ্ঠ গল্প,Syed Mujtaba Ali,/book/show/22432857,4.36,33
রাজা উজীর,Syed Mujtaba Ali,/book/show/17840396,4.09,35
সৈয়দ মুজতবা আলীর শ্রেষ্ঠ রম্যরচনা,Syed Mujtaba Ali,/book/show/31133212,4.45,31
কত না অশ্রু জল,Syed Mujtaba Ali,/book/show/24942231,3.85,33
বড়বাবু,Syed Mujtaba Ali,/book/show/20808610,3.74,34
তুলনাহীনা,Syed Mujtaba Ali,/book/show/18244196,3.41,37
উপন্যাস সমগ্র,Syed Mujtaba Ali,/book/show/16035503,4.32,28
গুরুদেব ও শান্তিনিকেতন,Syed Mujtaba Ali,/book/show/24650450,3.5,34
রচনাবলী – ৪,Syed Mujtaba Ali,/book/show/16177045,4.58,26
বাঙ্গালীর হাসির গল্প: প্রথম খণ্ড,Jasim Uddin,/book/show/18038594,4.3,402
নক্সী কাঁথার মাঠ,Jasim Uddin,/book/show/18904878,4.59,243
বাঙ্গালীর হাসির গল্প: দ্বিতীয় খণ্ড,Jasim Uddin,/book/show/27385981,4.28,157
সোজন বাদিয়ার ঘাট,Jasim Uddin,/book/show/18904975,4.33,70
জীবন কথা,Jasim Uddin,/book/show/24964494,4.49,47
চলে মুসাফির,Jasim Uddin,/book/show/24965393,3.9,49
রাখালী,Jasim Uddin,/book/show/24965423,4.18,38
ঠাকুরবাড়ির আঙিনায়,Jasim Uddin,/book/show/24964503,4.14,37
নকশী কাঁথার মাঠ,Jasim Uddin,/book/show/44612922,4.7,30
বোবা কাহিনী,Jasim Uddin,/book/show/24963770,4.17,29
যে দেশে মানুষ বড়,Jasim Uddin,/book/show/24965396,3.58,19
হলদে পরীর দেশে,Jasim Uddin,/book/show/23510919,3.94,16
সুচয়নী,Jasim Uddin,/book/show/24969787,4.43,14
ডালিম কুমার,Jasim Uddin,/book/show/24969594,3.6,15
মধুমালা,Jasim Uddin,/book/show/20924425,2.75,12
জসীমউদ্দীনের শ্রেষ্ঠ কবিতা,Jasim Uddin,/book/show/29612014,4.12,8
কবর,Jasim Uddin,/book/show/53260070,4.71,7
যাঁদের দেখেছি,Jasim Uddin,/book/show/24963778,3.88,8
এক পয়সার বাঁশী,Jasim Uddin,/book/show/24969590,3.75,8
ঠাকুরবাড়ির আঙিনায়,Jasim Uddin,/book/show/42087749,4.17,6
আসমানীর কবি ভাই,Jasim Uddin,/book/show/24965462,4.0,6
জার্মানীর শহরে বন্দরে,Jasim Uddin,/book/show/24965507,3.0,8
বউ টুবানীর ফুল,Jasim Uddin,/book/show/24965403,2.0,11
স্মৃতির পট,Jasim Uddin,/book/show/24965408,4.0,5
বেদের মেয়ে,Jasim Uddin,/book/show/24965530,2.71,7
হাসু,Jasim Uddin,/book/show/24965437,4.5,4
Folk Tales of East Pakistan,Jasim Uddin,/book/show/18714339-folk-tales-of-east-pakistan,3.2,5
পল্লী বধূ,Jasim Uddin,/book/show/24965466,3.2,5
ধানখেত,Jasim Uddin,/book/show/24969767,3.2,5
হীরামন,Jasim Uddin,/book/show/24969735,4.67,3
Pather Panchali: Song of the Road,Bibhutibhushan Bandyopadhyay,/book/show/617097.Pather_Panchali,4.57,4621
চাঁদের পাহাড়,Bibhutibhushan Bandyopadhyay,/book/show/7936528,4.56,4167
আরণ্যক,Bibhutibhushan Bandyopadhyay,/book/show/3084276,4.61,2435
আদর্শ হিন্দু হোটেল,Bibhutibhushan Bandyopadhyay,/book/show/14741940,4.43,1489
"Aparajito, Yang tak Terkalahkan",Bibhutibhushan Bandyopadhyay,/book/show/4487566-aparajito-yang-tak-terkalahkan,4.5,1352
Making a Mango Whistle,Bibhutibhushan Bandyopadhyay,/book/show/2015888.Making_a_Mango_Whistle,4.53,466
ইছামতী,Bibhutibhushan Bandyopadhyay,/book/show/15721609,4.23,448
তারানাথ তান্ত্রিক,Bibhutibhushan Bandyopadhyay,/book/show/32794197,4.33,378
অশনি-সংকেত,Bibhutibhushan Bandyopadhyay,/book/show/15721603--,4.33,341
দৃষ্টি-প্রদীপ,Bibhutibhushan Bandyopadhyay,/book/show/17788978--,4.14,347
হীরা মানিক জ্বলে,Bibhutibhushan Bandyopadhyay,/book/show/20930173,3.9,215
চাঁদের পাহাড়,Bibhutibhushan Bandyopadhyay,/book/show/27917596,4.49,186
সঞ্চিতা,Kazi Nazrul Islam,/book/show/17201996,4.35,334
අපූගේ ලෝකය,Bibhutibhushan Bandyopadhyay,/book/show/13556389,4.01,194
দেবযান,Bibhutibhushan Bandyopadhyay,/book/show/16122257,3.81,189
মিস্‌মিদের কবচ,Bibhutibhushan Bandyopadhyay,/book/show/23275415,3.48,181
তারানাথ তান্ত্রিক সমগ্র,Bibhutibhushan Bandyopadhyay,/book/show/46267985,4.59,113
মরণের ডঙ্কা বাজে,Bibhutibhushan Bandyopadhyay,/book/show/14740484,3.43,134
বিভূতিভূষণ বন্দ্যোপাধ্যায়ের শ্রেষ্ঠ গল্প,Bibhutibhushan Bandyopadhyay,/book/show/18278365,4.55,97
বিপিনের সংসার,Bibhutibhushan Bandyopadhyay,/book/show/18713265,3.82,99
মেঘমল্লার,Bibhutibhushan Bandyopadhyay,/book/show/17788973,4.42,84
অনুবর্তন,Bibhutibhushan Bandyopadhyay,/book/show/17788994,4.06,88
মৃত্যুক্ষুধা,Kazi Nazrul Islam,/book/show/20753902,4.07,213
অগ্নি-বীণা,Kazi Nazrul Islam,/book/show/13498464--,4.35,125
নজরুল উপন্যাস সমগ্র,Kazi Nazrul Islam,/book/show/3918708,3.75,93
বাঁধন-হারা,Kazi Nazrul Islam,/book/show/21295453--,4.05,80
শিউলি মালা,Kazi Nazrul Islam,/book/show/24971866,4.12,68
কুহেলিকা,Kazi Nazrul Islam,/book/show/24757174,3.96,69
সাম্যবাদী,Kazi Nazrul Islam,/book/show/25037998,4.42,53
রিক্তের বেদন,Kazi Nazrul Islam,/book/show/24971724,4.36,53
বিষের বাঁশী,Kazi Nazrul Islam,/book/show/24971949,4.32,41
ব্যথার দান,Kazi Nazrul Islam,/book/show/24971923,4.08,40
সুন্দরবনে সাত বৎসর,Bibhutibhushan Bandyopadhyay,/book/show/29510922,3.58,78
অলৌকিক গল্পসম্ভার,Bibhutibhushan Bandyopadhyay,/book/show/18618705,4.22,64
কিশোর সাহিত্য সমগ্র,Bibhutibhushan Bandyopadhyay,/book/show/17789003,4.26,53
বিভূতিভূষণ গল্পসমগ্র ১,Bibhutibhushan Bandyopadhyay,/book/show/28138092,4.45,42
বিভূতি রচনাবলী প্রথম খণ্ড,Bibhutibhushan Bandyopadhyay,/book/show/16177128,4.46,41
কেদার রাজা,Bibhutibhushan Bandyopadhyay,/book/show/18713270,3.83,46
Aranyak,Bibhutibhushan Bandyopadhyay,/book/show/48926296-aranyak,4.79,33
পুঁইমাচা,Bibhutibhushan Bandyopadhyay,/book/show/33817958,4.52,33
Anandamath,Bankim Chandra Chattopadhyay,/book/show/1791895.Anandamath,3.91,1620
The Rebel And Other Poems,Kazi Nazrul Islam,/book/show/4279483-the-rebel-and-other-poems,4.44,27
ঝিঙে ফুল,Kazi Nazrul Islam,/book/show/24971810,4.27,26
সিন্ধু-হিন্দোল,Kazi Nazrul Islam,/book/show/13498480--,4.48,23
Kazi Nazrul Islam: Selected Works,Kazi Nazrul Islam,/book/show/2742680-kazi-nazrul-islam,3.96,24
সর্বহারা,Kazi Nazrul Islam,/book/show/24971891,4.35,17
মরুভাস্কর,Kazi Nazrul Islam,/book/show/24971744,4.06,18
নজরুলের ছোটগল্প সমগ্র,Kazi Nazrul Islam,/book/show/22054179,4.06,17
নজরুলের পত্রাবলি,Kazi Nazrul Islam,/book/show/24971957,4.31,16
চক্রবাক,Kazi Nazrul Islam,/book/show/24971815,4.0,15
কাব্য আমপারা,Kazi Nazrul Islam,/book/show/33538393,4.83,12
দোলনচাঁপা,Kazi Nazrul Islam,/book/show/24757113,4.07,14
তালনবমী,Bibhutibhushan Bandyopadhyay,/book/show/33113266,4.35,34
Kapalakundala,Bankim Chandra Chattopadhyay,/book/show/8499069-kapalakundala,3.8,813
দেবী চৌধুরানী,Bankim Chandra Chattopadhyay,/book/show/3895926,3.93,632
দুর্গেশনন্দিনী,Bankim Chandra Chattopadhyay,/book/show/6955132,3.84,611
Krishnakanta's Will,Bankim Chandra Chattopadhyay,/book/show/7842814-krishnakanta-s-will,3.78,585
The Poison Tree,Bankim Chandra Chattopadhyay,/book/show/9341422-the-poison-tree,3.82,350
Rajmohan's Wife,Bankim Chandra Chattopadhyay,/book/show/6965514-rajmohan-s-wife,3.34,199
কমলাকান্তের দপ্তর,Bankim Chandra Chattopadhyay,/book/show/18479098,4.14,147
মৃণালিনী,Bankim Chandra Chattopadhyay,/book/show/3896018,3.53,159
রজনী,Bankim Chandra Chattopadhyay,/book/show/11298379,3.6,120
Indira,Bankim Chandra Chattopadhyay,/book/show/12656437-indira,3.6,119
রাধারাণী,Bankim Chandra Chattopadhyay,/book/show/17564205,3.36,123
Kazi Nazrul Islam: Selected Prose,Kazi Nazrul Islam,/book/show/20753907-kazi-nazrul-islam,4.31,13
রুদ্র-মঙ্গল,Kazi Nazrul Islam,/book/show/24823840--,4.5,12
ঝিলিমিলি,Kazi Nazrul Islam,/book/show/24971904,4.08,13
যুগবাণী,Kazi Nazrul Islam,/book/show/33285673,3.77,13
দুর্দিনের যাত্রী,Kazi Nazrul Islam,/book/show/28161358,3.29,14
জিঞ্জীর,Kazi Nazrul Islam,/book/show/24971761,4.5,10
ছায়ানট,Kazi Nazrul Islam,/book/show/24971826,4.3,10
নজরুলের কাব্যানুবাদ,Kazi Nazrul Islam,/book/show/30521736,4.33,9
"কালবেলা (অনিমেষ, #২)",Samaresh Majumdar,/book/show/13241511,4.3,2093
পদ্মানদীর মাঝি,Manik Bandopadhyay,/book/show/17673148,4.14,2255
রাজসিংহ,Bankim Chandra Chattopadhyay,/book/show/23854308,3.62,100
The Bankimchandra Omnibus,Bankim Chandra Chattopadhyay,/book/show/1417971.The_Bankimchandra_Omnibus,4.1,77
কমলাকান্ত,Bankim Chandra Chattopadhyay,/book/show/28926607,4.36,69
চন্দ্রশেখর,Bankim Chandra Chattopadhyay,/book/show/23894116,3.48,81
Krishna Charitra,Bankim Chandra Chattopadhyay,/book/show/12867854-krishna-charitra,4.12,65
কমলাকান্তের দপ্তর ও মুচিরাম গুড়ের জীবনচরিত,Bankim Chandra Chattopadhyay,/book/show/17449109,4.24,50
সীতারাম,Bankim Chandra Chattopadhyay,/book/show/18052165,3.16,43
युगलांगुरीय,Bankim Chandra Chattopadhyay,/book/show/17314242,3.29,34
বঙ্কিম রচনাবলী: উপন্যাস,Bankim Chandra Chattopadhyay,/book/show/31944270,4.4,20
বিড়াল,Bankim Chandra Chattopadhyay,/book/show/44599293,4.05,21
রাধারাণী ও যুগলাঙ্গুরীয়,Bankim Chandra Chattopadhyay,/book/show/22434225,3.67,21
সাতকাহন  (সাতকাহন #১),Samaresh Majumdar,/book/show/12725711,4.23,2042
গর্ভধারিণী,Samaresh Majumdar,/book/show/15721584,4.08,1374
"উত্তরাধিকার (অনিমেষ, #১)",Samaresh Majumdar,/book/show/17201869,4.19,1315
"কালপুরুষ  (অনিমেষ, #৩)",Samaresh Majumdar,/book/show/13454987,4.03,1323
সাতকাহন: দ্বিতীয় পর্ব (সাতকাহন #2),Samaresh Majumdar,/book/show/12733905,3.9,1009
আট কুঠুরি নয় দরজা,Samaresh Majumdar,/book/show/16168157,3.79,896
মনের মতো মন,Samaresh Majumdar,/book/show/17698534,3.65,244
মেয়েরা যেমন হয়,Samaresh Majumdar,/book/show/15697344,3.36,256
অর্জুন সমগ্র ১,Samaresh Majumdar,/book/show/18690963,3.95,214
"মৌষলকাল (অনিমেষ, #৪)",Samaresh Majumdar,/book/show/20845731,2.96,268
পুতুলনাচের ইতিকথা,Manik Bandopadhyay,/book/show/13498513,4.44,2059
জননী,Manik Bandopadhyay,/book/show/17817681,4.29,477
দিবারাত্রির কাব্য,Manik Bandopadhyay,/book/show/13498519,3.71,538
চতুষ্কোণ,Manik Bandopadhyay,/book/show/13498405,3.75,272
প্রাগৈতিহাসিক,Manik Bandopadhyay,/book/show/23179348,4.37,225
শ্রেষ্ঠ গল্প,Manik Bandopadhyay,/book/show/15994682,4.31,225
তৈলচিত্রের ভূত,Manik Bandopadhyay,/book/show/44084007,4.24,91
অতসীমামী,Manik Bandopadhyay,/book/show/30732189,4.1,83
অহিংসা,Manik Bandopadhyay,/book/show/17863300,3.86,78
মানিক বন্দ্যোপাধ্যায় রচনাসমগ্র ১,Manik Bandopadhyay,/book/show/17610578,4.49,49
হলুদ নদী সবুজ বন,Manik Bandopadhyay,/book/show/17863731,3.52,60
লোকরহস্য,Bankim Chandra Chattopadhyay,/book/show/17564148,4.13,15
Many Threads of Hinduism: Selected Essays,Bankim Chandra Chattopadhyay,/book/show/28014474-many-threads-of-hinduism,4.13,15
Bankimchandra Omnibus: Volume - 1: v. 1,Bankim Chandra Chattopadhyay,/book/show/19981686-bankimchandra-omnibus,3.92,12
"Devi Chaudhurani: The Graphic Novel, Vol. 1",Bankim Chandra Chattopadhyay,/book/show/33119401-devi-chaudhurani,4.62,8
লোকরহস্য ও মুচিরাম গুড়ের জীবন-চরিত,Bankim Chandra Chattopadhyay,/book/show/36586650--,4.14,7
নির্বাচিত প্রবন্ধ- বঙ্কিমচন্দ্র চট্টোপাধ্যায়,Bankim Chandra Chattopadhyay,/book/show/53147452--,4.0,6
ফুলের বিবাহ,Bankim Chandra Chattopadhyay,/book/show/44599307,4.0,4
সিংহবাহিনী,Samaresh Majumdar,/book/show/15721588,3.4,166
দৌড়,Samaresh Majumdar,/book/show/19544807,3.5,157
জ্যোৎস্নায় বর্ষার মেঘ,Samaresh Majumdar,/book/show/11760708,3.81,143
অগ্নিরথ,Samaresh Majumdar,/book/show/18387224,3.93,137
হীরে বসানো সোনার ফুল,Samaresh Majumdar,/book/show/17827082,3.41,155
অর্জুন সমগ্র ২,Samaresh Majumdar,/book/show/18690968,3.81,120
অর্জুন সমগ্র ৩,Samaresh Majumdar,/book/show/18690972,3.76,101
লাইটার (অর্জুন #3),Samaresh Majumdar,/book/show/20974619,3.45,106
ম্যাকসাহেবের নাতনি,Samaresh Majumdar,/book/show/17619411,3.36,105
খুনখারাপি (অর্জুন #1),Samaresh Majumdar,/book/show/18127110,3.59,93
অর্জুন সমগ্র ৫,Samaresh Majumdar,/book/show/18690977,3.8,79
চিহ্ন,Manik Bandopadhyay,/book/show/17853654,3.64,55
আজ কাল পরশুর গল্প,Manik Bandopadhyay,/book/show/17740732,3.69,39
ছোটবকুলপুরের যাত্রী,Manik Bandopadhyay,/book/show/18002801,3.69,35
ইতিকথার পরের কথা,Manik Bandopadhyay,/book/show/25732244,3.91,32
ফেরিওলা,Manik Bandopadhyay,/book/show/33142065,4.17,24
শহরতলি,Manik Bandopadhyay,/book/show/33630874,4.23,22
Primeval And Other Stories,Manik Bandopadhyay,/book/show/2742139-primeval-and-other-stories,4.19,21
সহরবাসের ইতিকথা,Manik Bandopadhyay,/book/show/21841285,3.57,23
উত্তরকালের গল্পসংগ্রহ,Manik Bandopadhyay,/book/show/15994680,4.21,19
মাঝির ছেলে,Manik Bandopadhyay,/book/show/33630814,3.67,21
বউ,Manik Bandopadhyay,/book/show/29524911,4.06,18
সীতাহরণ রহস্য (অর্জুন #2),Samaresh Majumdar,/book/show/17698519,3.35,88
বুনোহাঁস,Samaresh Majumdar,/book/show/23482563,3.13,86
অর্জুন সমগ্র ৪,Samaresh Majumdar,/book/show/18690976,3.8,69
জুতোয় রক্তের দাগ (অর্জুন #4),Samaresh Majumdar,/book/show/20972394,3.46,71
দায়বন্ধন,Samaresh Majumdar,/book/show/20974755,3.34,73
কেউ বোঝে না,Samaresh Majumdar,/book/show/17698548,3.41,70
দেড়দিন (অর্জুন #5),Samaresh Majumdar,/book/show/20972655,3.28,67
অর্জুন বেড়িয়ে এল,Samaresh Majumdar,/book/show/20972642,3.19,64
জীবনের জটিলতা,Manik Bandopadhyay,/book/show/33630207,4.12,16
সরীসৃপ,Manik Bandopadhyay,/book/show/39867779,4.0,16
সমুদ্রের স্বাদ,Manik Bandopadhyay,/book/show/33817796,4.2,15
ছোটগল্প,Manik Bandopadhyay,/book/show/39709535,3.69,16
হলুদ পোড়া,Manik Bandopadhyay,/book/show/34866253,3.73,15
সেরা মানিক,Manik Bandopadhyay,/book/show/2742131,4.17,12
মিহি ও মোটা কাহিনি,Manik Bandopadhyay,/book/show/33630679,4.5,10
সেই সময়,Sunil Gangopadhyay,/book/show/10290924,4.55,2104
Harbart,Nabarun Bhattacharya,/book/show/13183153-harbart,4.04,410
Devdas,Sarat Chandra Chattopadhyay,/book/show/258497.Devdas,3.89,3168
প্রথম আলো ১,Sunil Gangopadhyay,/book/show/13606504,4.51,1887
কাকাবাবু সমগ্র ১,Sunil Gangopadhyay,/book/show/12733425,4.19,1482
প্রথম আলো ২,Sunil Gangopadhyay,/book/show/11589378,4.51,1187
"পূর্ব-পশ্চিম  (পূর্ব-পশ্চিম, #১)",Sunil Gangopadhyay,/book/show/9602510--,4.39,1215
"পূর্ব-পশ্চিম  (পূর্ব-পশ্চিম, #২)",Sunil Gangopadhyay,/book/show/9717158--,4.34,840
"ছবির দেশে, কবিতার দেশে",Sunil Gangopadhyay,/book/show/16002237,4.42,803
কাকাবাবু সমগ্র ২,Sunil Gangopadhyay,/book/show/17201293,4.21,773
কাকাবাবু সমগ্র ৩,Sunil Gangopadhyay,/book/show/17201284,4.15,656
"সবুজ দ্বীপের রাজা (কাকাবাবু, #2)",Sunil Gangopadhyay,/book/show/17902052,4.17,622
সেই সময় ১,Sunil Gangopadhyay,/book/show/25970170,4.67,467
"মিশর রহস্য   (কাকাবাবু, #5)",Sunil Gangopadhyay,/book/show/17368221,3.93,504
অরণ্যের দিনরাত্রি,Sunil Gangopadhyay,/book/show/17203961,3.9,489
কাঙাল মালসাট,Nabarun Bhattacharya,/book/show/18218766,4.23,88
শ্রেষ্ঠ গল্প,Nabarun Bhattacharya,/book/show/15994287,4.29,41
ফ্যাতাড়ুর কুম্ভীপাক,Nabarun Bhattacharya,/book/show/16368557,4.05,40
ফ্যাতাড়ুর বোম্বাচাক ও অন্যান্য,Nabarun Bhattacharya,/book/show/16069852,4.3,30
মসোলিয়ম,Nabarun Bhattacharya,/book/show/15772816,3.73,33
লুব্ধক,Nabarun Bhattacharya,/book/show/25463313,4.41,22
এই মৃত্যু উপত্যকা আমার দেশ না,Nabarun Bhattacharya,/book/show/45287013,4.68,19
উপন্যাস সমগ্র​,Nabarun Bhattacharya,/book/show/43822984,4.65,17
পুরন্দর ভাটের কবিতা,Nabarun Bhattacharya,/book/show/45366981,4.31,16
নবারুণ ভট্টাচার্যের ছোটগল্প,Nabarun Bhattacharya,/book/show/24517424,4.53,15
ফ্যাতাড়ু বিংশতি,Nabarun Bhattacharya,/book/show/35069370,4.33,15
Parineeta,Sarat Chandra Chattopadhyay,/book/show/258529.Parineeta,3.96,2079
শ্রীকান্ত,Sarat Chandra Chattopadhyay,/book/show/1417962._,4.28,1768
चरित्रहीन,Sarat Chandra Chattopadhyay,/book/show/3917241,4.04,1163
Pather Dabi: The Right of Way,Sarat Chandra Chattopadhyay,/book/show/2381078.Pather_Dabi,4.11,1026
Datta,Sarat Chandra Chattopadhyay,/book/show/1417949.Datta,4.21,903
মহেশ,Sarat Chandra Chattopadhyay,/book/show/23533168,4.38,778
শরৎ সাহিত্য সমগ্র,Sarat Chandra Chattopadhyay,/book/show/13416281,4.24,659
রামের সুমতি,Sarat Chandra Chattopadhyay,/book/show/22168332,4.16,575
বড়দিদি,Sarat Chandra Chattopadhyay,/book/show/20662885,4.04,548
Palli Samaj: The Homecoming,Sarat Chandra Chattopadhyay,/book/show/332024.Palli_Samaj,4.02,536
দেনা-পাওনা,Sarat Chandra Chattopadhyay,/book/show/3917009--,4.07,516
It Rained All Night,Buddhadeva Bose,/book/show/8103484-it-rained-all-night,3.74,541
"ভয়ংকর সুন্দর (কাকাবাবু, #1)",Sunil Gangopadhyay,/book/show/18478193,3.94,448
পূর্ব-পশ্চিম,Sunil Gangopadhyay,/book/show/18159439--,4.55,381
একা এবং কয়েকজন,Sunil Gangopadhyay,/book/show/15848705,4.1,408
প্রথম আলো,Sunil Gangopadhyay,/book/show/18373537,4.58,359
কাকাবাবু সমগ্র ৪,Sunil Gangopadhyay,/book/show/18691162,4.09,395
অর্ধেক জীবন,Sunil Gangopadhyay,/book/show/17912272,4.21,370
কাকাবাবু সমগ্র ৫,Sunil Gangopadhyay,/book/show/18691167,4.03,347
"পাহাড়চূড়ায় আতঙ্ক (কাকাবাবু, #3)",Sunil Gangopadhyay,/book/show/18814329,3.96,353
সোনালী দুঃখ,Sunil Gangopadhyay,/book/show/17826976,3.58,369
"কাকাবাবু ও বজ্র লামা (কাকাবাবু, #12)",Sunil Gangopadhyay,/book/show/17901943,3.78,342
অটো ও ভোগী,Nabarun Bhattacharya,/book/show/32063467,4.21,14
খেলনানগর,Nabarun Bhattacharya,/book/show/25080676,4.82,11
আংশিক চন্দ্রগ্রহণ,Nabarun Bhattacharya,/book/show/20757002,4.33,12
আনাড়ির নাড়িজ্ঞান,Nabarun Bhattacharya,/book/show/35132153,4.33,12
পৃথিবীর শেষ কমিউনিস্ট,Nabarun Bhattacharya,/book/show/34305352,3.89,9
যুদ্ধ পরিস্থিতি,Nabarun Bhattacharya,/book/show/33629762,4.57,7
विराज बहू,Sarat Chandra Chattopadhyay,/book/show/3917062,3.85,539
গৃহদাহ,Sarat Chandra Chattopadhyay,/book/show/17801701,3.79,479
শেষ প্রশ্ন,Sarat Chandra Chattopadhyay,/book/show/7620870,3.96,455
বিন্দুর ছেলে,Sarat Chandra Chattopadhyay,/book/show/20936360,4.12,398
অরক্ষণীয়া,Sarat Chandra Chattopadhyay,/book/show/3917095,3.91,401
মেজদিদি,Sarat Chandra Chattopadhyay,/book/show/3917119,4.06,379
অভাগীর স্বর্গ,Sarat Chandra Chattopadhyay,/book/show/23533060,4.19,250
श्रीकान्त भाग-1,Sarat Chandra Chattopadhyay,/book/show/18490060--1,4.24,236
विलासी,Sarat Chandra Chattopadhyay,/book/show/22607671,3.95,236
নিষ্কৃতি,Sarat Chandra Chattopadhyay,/book/show/17342813,3.78,221
পণ্ডিতমশাই,Sarat Chandra Chattopadhyay,/book/show/22710128,3.96,191
তিথিডোর,Buddhadeva Bose,/book/show/16092157,4.09,369
My Kind of Girl,Buddhadeva Bose,/book/show/8812648-my-kind-of-girl,3.55,304
বুদ্ধদেব বসুর শ্রেষ্ঠ কবিতা,Buddhadeva Bose,/book/show/17880466,3.71,56
তপস্বী ও তরঙ্গিনী,Buddhadeva Bose,/book/show/13507810,3.92,48
কালের পুতুল,Buddhadeva Bose,/book/show/17993637,4.32,41
আত্মজৈবনিক,Buddhadeva Bose,/book/show/40181647,4.14,28
আমার ছেলেবেলা,Buddhadeva Bose,/book/show/31442206,3.41,29
The Love Letter and Other Stories,Buddhadeva Bose,/book/show/24581792-the-love-letter-and-other-stories,3.84,25
আমার যৌবন,Buddhadeva Bose,/book/show/35626494,3.8,15
মহাভারতের কথা,Buddhadeva Bose,/book/show/26226019,4.36,11
"বিজয়নগরের হিরে (কাকাবাবু, #11)",Sunil Gangopadhyay,/book/show/17882020,3.9,317
"খালি জাহাজের রহস্য (কাকাবাবু, #4)",Sunil Gangopadhyay,/book/show/17882050,3.7,327
"কাকাবাবু হেরে গেলেন? (কাকাবাবু, #15)",Sunil Gangopadhyay,/book/show/17882035,3.86,295
"আগুন পাখির রহস্য (কাকাবাবু, #17)",Sunil Gangopadhyay,/book/show/17882010,3.65,289
"কলকাতার জঙ্গলে (কাকাবাবু, #6)",Sunil Gangopadhyay,/book/show/18814204,3.58,292
কাকাবাবু সমগ্র ৬,Sunil Gangopadhyay,/book/show/21518341,3.95,255
"জঙ্গলের মধ্যে এক হোটেল (কাকাবাবু, #8)",Sunil Gangopadhyay,/book/show/18885221,3.88,248
বেবি K পারিজাত,Nabarun Bhattacharya,/book/show/35009159-k,2.89,9
Mobologe Novel,Nabarun Bhattacharya,/book/show/30331214-mobologe-novel,5.0,4
হালাল ঝান্ডা,Nabarun Bhattacharya,/book/show/54118077,5.0,1
ডায়েরী ঊনসত্তর,Nabarun Bhattacharya,/book/show/44015139,4.0,1
প্রেম ও পাগল,Nabarun Bhattacharya,/book/show/56549336,3.0,1
Ladakh: A Wanderer’s Spectacle,Nabarun Bhattacharya,/book/show/50624371-ladakh,0.0,0
Sensing Technology: Current Status and Future Trends II,Alex Mason,/book/show/18358065-sensing-technology,0.0,0
Sensing Technology: Current Status and Future Trends I,Alex Mason,/book/show/18358066-sensing-technology,0.0,0
विप्रदास,Sarat Chandra Chattopadhyay,/book/show/1772449._,3.85,193
চন্দ্রনাথ,Sarat Chandra Chattopadhyay,/book/show/24849641,3.71,196
Shrikant Part II,Sarat Chandra Chattopadhyay,/book/show/18490064-shrikant-part-ii,4.3,162
বৈকুণ্ঠের উইল,Sarat Chandra Chattopadhyay,/book/show/34351281,3.85,157
ब्राह्मण की बेटी,Sarat Chandra Chattopadhyay,/book/show/13537515,3.82,154
লালু,Sarat Chandra Chattopadhyay,/book/show/24514161,4.09,139
শুভদা,Sarat Chandra Chattopadhyay,/book/show/21243627,3.63,145
অন্য কোনখানে,Buddhadeva Bose,/book/show/32467575,3.54,13
আমাদের কবিতাভবন,Buddhadeva Bose,/book/show/40210760,3.64,11
উত্তরতিরিশ,Buddhadeva Bose,/book/show/28594677,3.8,10
রবীন্দ্রনাথ : কথাসাহিত্য,Buddhadeva Bose,/book/show/25182207,3.7,10
সব-পেয়েছির দেশে,Buddhadeva Bose,/book/show/17789855--,3.78,9
সঙ্গ নিঃসঙ্গতা রবীন্দ্রনাথ,Buddhadeva Bose,/book/show/17880456,4.0,8
যে আঁধার আলোর অধিক,Buddhadeva Bose,/book/show/24581288,3.86,7
